language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.90  T=73.64 s (20.2 files/s, 7683.0 lines/s)"
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_adrotator.aspx,1,0,15
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_panel.aspx,1,0,15
XML,.\Engine\Dependencies\Mono\lib\xsp\test\mod-mono-server.exe.config,1,0,15
C++,.\Engine\Dependencies\Vendor\glm\ext\quaternion_common_simd.inl,3,0,15
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\scalar_constants.hpp,9,16,15
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\normal.hpp,7,19,15
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\projection.hpp,7,21,15
C/C++ Header,.\Engine\ECS\Systems\BatchRenderingSystem.h,5,3,15
C/C++ Header,.\Engine\ECS\Systems\CameraSystem.h,4,3,15
C/C++ Header,.\Engine\Editor\Editor.h,12,22,15
C/C++ Header,.\Engine\Graphics\Source\VertexArray.h,10,17,15
HLSL,.\Engine\x64\Release\Graphics\Resources\shaders\core.shader,5,0,15
C#,.\EngineScript\Properties\AssemblyInfo.cs,4,17,15
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftbbox.h,21,66,14
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftbzip2.h,15,73,14
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\ftlzw.h,14,72,14
Bourne Shell,.\Engine\Dependencies\Mono\bin\mdassembler,2,0,14
Bourne Shell,.\Engine\Dependencies\Mono\bina\mdassembler,2,0,14
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile42\RedistList\FrameworkList.xml,0,0,14
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile6\RedistList\FrameworkList.xml,0,0,14
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.6\Profile\Profile151\SupportedFrameworks\Windows Phone 8.1.xml,0,0,14
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.6\Profile\Profile44\SupportedFrameworks\Windows 8.1.xml,0,0,14
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_common.hpp,8,14,14
C++,.\Engine\Dependencies\Vendor\glm\ext\matrix_common.inl,2,0,14
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtc\vec1.hpp,4,12,14
C/C++ Header,.\Engine\ECS\Systems\LevelLoaderButton.h,6,16,14
C/C++ Header,.\Engine\ECS\Systems\Physics\LineSeg.h,4,0,14
C/C++ Header,.\Engine\Graphics\Source\IndexBuffer.h,6,16,14
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile14\RedistList\FrameworkList.xml,0,0,13
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile147\RedistList\FrameworkList.xml,0,0,13
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile255\RedistList\FrameworkList.xml,0,0,13
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile344\RedistList\FrameworkList.xml,0,0,13
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\14.0\Microsoft.Common.props,3,0,13
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlbutton.aspx,1,0,13
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlinputbutton.aspx,1,0,13
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlinputcheckbox.aspx,0,0,13
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_literal.aspx,1,0,13
XML,.\Engine\Dependencies\Mono\lib\xsp\test\web.config,5,42,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int2x3_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int2x4_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int3x2_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int3x4_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int4x2_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int4x3_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint2x3_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint2x4_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint3x2_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint3x4_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint4x2_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint4x3_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\quaternion_transform.hpp,6,28,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_int1_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_int2_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_int3_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_int4_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_uint1_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_uint2_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_uint3_sized.hpp,9,27,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_uint4_sized.hpp,9,27,13
C++,.\Engine\Dependencies\Vendor\glm\gtx\log_base.inl,2,1,13
C++,.\Engine\Dependencies\Vendor\glm\gtx\mixed_product.inl,1,1,13
C++,.\Engine\Dependencies\Vendor\glm\gtx\normal.inl,1,1,13
C++,.\Engine\Dependencies\Vendor\glm\gtx\normalize_dot.inl,2,1,13
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtx\scalar_relational.hpp,8,15,13
C++,.\Engine\Dependencies\Vendor\glm\gtx\texture.inl,3,1,13
C/C++ Header,.\Engine\Dependencies\Vendor\imgui\imgui_impl_glfw.h,8,20,13
C/C++ Header,.\Engine\ECS\factory.h,7,22,13
C++,.\Engine\Editor\UI Layer\SceneEditorPanel.cpp,5,1,13
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleCamera.json,0,0,13
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleCameraMainMenu.json,0,0,13
JSON,.\Engine\x64\Release\Config\PresetEntities\sampleCameraWin.json,0,0,13
JSON,.\Party_Pantry\Config\WindowSettings.json,0,0,13
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\internal\services\svtteng.h,17,24,12
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile102\RedistList\FrameworkList.xml,0,0,12
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile136\RedistList\FrameworkList.xml,0,0,12
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile240\RedistList\FrameworkList.xml,0,0,12
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile336\RedistList\FrameworkList.xml,0,0,12
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile37\RedistList\FrameworkList.xml,0,0,12
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile5\RedistList\FrameworkList.xml,0,0,12
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\v5.0\Microsoft.Portable.VisualBasic.targets,9,10,12
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\asp.net\typedesc.aspx,0,0,12
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlanchor.aspx,1,0,12
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\html\htmlimage.aspx,1,0,12
XML,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webcontrols\web_adrotator.xml,0,0,12
C/C++ Header,.\Engine\Dependencies\Vendor\glm\gtc\matrix_transform.hpp,4,20,12
C/C++ Header,.\Engine\Dependencies\Vendor\glm\simd\exponential.h,6,2,12
C/C++ Header,.\Engine\Dependencies\Vendor\imgui\imgui_impl_glfw_gl3.h,7,14,12
C/C++ Header,.\Engine\Editor\UI Layer\ImGuiHelpers.h,5,27,12
C++,.\Engine\Messaging\Message.cpp,2,0,12
C/C++ Header,.\Engine\Serializer\Settings\AStarGridMapSerializer.h,3,17,12
C/C++ Header,.\Engine\Serializer\Settings\WindowSetting.h,3,17,12
C++,.\Engine\Debugging\Log.cpp,4,17,11
XML,.\Engine\Dependencies\FreeType\delib\freetype.dll.recipe,0,0,11
XML,.\Engine\Dependencies\FreeType\relib\freetype.dll.recipe,0,0,11
C/C++ Header,.\Engine\Dependencies\Mono\include\mono-2.0\mono\metadata\object-forward.h,5,6,11
C/C++ Header,.\Engine\Dependencies\Mono\include\mono-2.0\mono\utils\mono-jemalloc.h,8,17,11
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile225\RedistList\FrameworkList.xml,0,0,11
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile328\RedistList\FrameworkList.xml,0,0,11
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile92\RedistList\FrameworkList.xml,0,0,11
XML,.\Engine\Dependencies\Mono\lib\xsp\4.0\dbsessmgr4.exe.config,1,0,11
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\asp.net\transfer2.aspx,1,0,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\detail\type_half.hpp,5,0,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double2x2_precision.hpp,9,29,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double3x3_precision.hpp,9,29,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double4x4_precision.hpp,9,29,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float2x2_precision.hpp,9,29,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float3x3_precision.hpp,9,29,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float4x4_precision.hpp,9,29,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\quaternion_double_precision.hpp,9,22,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\quaternion_float_precision.hpp,9,16,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_bool1_precision.hpp,8,15,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_double1_precision.hpp,8,17,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_float1_precision.hpp,8,17,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\vec2.hpp,1,2,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\vec3.hpp,1,2,11
C/C++ Header,.\Engine\Dependencies\Vendor\glm\vec4.hpp,2,2,11
C/C++ Header,.\Engine\Dependencies\Vendor\imgui\imgui_impl_win32.h,6,21,11
C/C++ Header,.\Engine\Editor\UI Layer\PerformancePanel.h,2,0,11
JSON,.\Party_Pantry\Config\AStarGridMapSettings.json,0,0,11
XML,.\Party_Pantry\x64\Debug\Party_Pantry.exe.recipe,0,0,11
XML,.\Party_Pantry\x64\Release\Party_Pantry.exe.recipe,0,0,11
XML,.\Engine\Dependencies\Mono\lib\mono\fsharp\Microsoft.Portable.FSharp.Targets,6,7,10
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile47\SupportedFrameworks\Silverlight 5.xml,0,0,10
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile6\SupportedFrameworks\.NET Framework 4.0.3.xml,0,0,10
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.0\Profile\Profile92\SupportedFrameworks\.NET Framework 4.xml,0,0,10
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.5\Profile\Profile78\SupportedFrameworks\.NET Framework 4.5.xml,0,0,10
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.5\Profile\Profile78\SupportedFrameworks\Windows 8.xml,0,0,10
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.5\Profile\Profile78\SupportedFrameworks\Windows Phone Silverlight 8.xml,0,0,10
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.6\Profile\Profile44\SupportedFrameworks\.NET Framework 4.5.1.xml,0,0,10
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Microsoft.NET.Build.Extensions\Microsoft.NET.Build.Extensions.targets,7,11,10
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\v4.0\Microsoft.Portable.VisualBasic.targets,7,10,10
PHP,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\asp.net\header.inc,1,0,10
XML,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\webservice\ServiceClient.exe.config,0,0,10
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\2.0\masterpages\content1.aspx,1,0,10
JSON,.\Engine\Dependencies\Mono\lib\xsp\test\sample.webapp,0,0,10
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int2x2.hpp,7,21,10
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int3x3.hpp,7,21,10
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int4x4.hpp,7,21,10
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint2x2.hpp,7,21,10
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint3x3.hpp,7,21,10
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint4x4.hpp,7,21,10
C/C++ Header,.\Engine\Graphics\Source\GraphicsApplication.h,5,17,10
C/C++ Header,.\Engine\Serializer\Settings\PresetEntitySerializer.h,6,18,10
C/C++ Header,.\Engine\Dependencies\FreeType\include\freetype\config\ftconfig.h,8,34,9
Python,.\Engine\Dependencies\Mono\lib\ironpython\Lib\__future__.py,2,14,9
Python,.\Engine\Dependencies\Mono\lib\ironpython\Lib\iptest\misc_util.py,3,22,9
Python,.\Engine\Dependencies\Mono\lib\ironpython\Lib\runpy.py,4,18,9
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.5\Profile\Profile78\SupportedFrameworks\Windows Phone 8.xml,0,0,9
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.5\Profile\Profile78\SupportedFrameworks\Windows Store apps (Windows 8).xml,0,0,9
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\v4.6\Profile\Profile44\SupportedFrameworks\Windows Store apps (Windows 8.1).xml,0,0,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int2x3.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int2x4.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int3x2.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int3x4.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int4x2.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_int4x3.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint2x3.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint2x4.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint3x2.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint3x4.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint4x2.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_uint4x3.hpp,6,18,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\quaternion_double.hpp,7,23,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\quaternion_float.hpp,7,23,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\scalar_packing.hpp,7,16,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_bool1.hpp,6,15,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_double1.hpp,6,16,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_double4_precision.hpp,6,20,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_float1.hpp,6,16,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_int1.hpp,7,16,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_packing.hpp,7,16,9
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_uint1.hpp,7,16,9
C++,.\Engine\Dependencies\Vendor\glm\gtx\float_notmalize.inl,3,1,9
C++,.\Engine\Messaging\Broadcast.cpp,3,0,9
C++,.\Engine\Serializer\Settings\PresetEntitySerializer.cpp,3,22,9
C/C++ Header,.\Engine\Dependencies\Mono\include\mono-2.0\mono\metadata\environment.h,6,9,8
Markdown,.\Engine\Dependencies\Mono\lib\mono\xbuild-frameworks\.NETPortable\readme.md,4,0,8
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\v4.6\Microsoft.Portable.CSharp.targets,6,9,8
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\v5.0\Microsoft.Portable.CSharp.targets,6,9,8
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\v5.0\Microsoft.Portable.Common.targets,5,11,8
XML,.\Engine\Dependencies\Mono\lib\xsp\test\1.1\authtest\web.config,1,0,8
ASP.NET,.\Engine\Dependencies\Mono\lib\xsp\test\2.0\masterpages\content2.aspx,2,0,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double2x3_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double2x4_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double3x2_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double3x4_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double4x2_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double4x3_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float2x3_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float2x4_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float3x2_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float3x4_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float4x2_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float4x3_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_bool2_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_bool3_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_bool4_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_double2_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_double3_precision.hpp,6,20,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_float2_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_float3_precision.hpp,6,17,8
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_float4_precision.hpp,6,17,8
C++,.\Engine\Dependencies\Vendor\glm\gtx\perpendicular.inl,1,1,8
C++,.\Engine\Dependencies\Vendor\glm\gtx\projection.inl,1,1,8
C/C++ Header,.\Engine\Dependencies\Vendor\imgui\imgui_stdlib.h,5,9,8
C/C++ Header,.\Engine\Math\Matrix\Matrix.h,10,68,8
XSD,.\Engine\Dependencies\Mono\lib\mono\4.5\Microsoft.Build.xsd,8,35,7
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\Microsoft.Common.targets\ImportBefore\Microsoft.Common.Mono.Before.targets,8,16,7
XML,.\Engine\Dependencies\Mono\lib\monodoc\monodoc.xml,0,0,7
XML,.\Engine\Dependencies\Mono\lib\monodoc\sources\lang-csharp.source,0,0,7
XML,.\Engine\Dependencies\Mono\lib\xsp\test\xsp.exe.config,2,4,7
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double2x2.hpp,5,11,7
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double3x3.hpp,5,11,7
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double4x4.hpp,5,11,7
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float2x2.hpp,5,11,7
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float3x3.hpp,5,11,7
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float4x4.hpp,5,11,7
XML,.\Engine\x64\Release\Engine.lib.recipe,0,0,7
XML,.\Engine\Dependencies\Mono\lib\mono\fsharp\FSharp.Compiler.Server.Shared.xml,0,0,6
XML,.\Engine\Dependencies\Mono\lib\mono\gac\monodoc\1.0.0.0__0738eb9f132ed756\monodoc.dll.config,0,1,6
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\Imports\Microsoft.Common.props\ImportBefore\Microsoft.NuGet.ImportBefore.props,2,9,6
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\Microsoft.Common.targets\ImportAfter\Microsoft.NET.Build.Extensions.targets,3,9,6
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\Microsoft.Common.targets\ImportAfter\Microsoft.NuGet.ImportAfter.targets,2,9,6
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\Microsoft.VisualStudioVersion.v11.Common.props,5,9,6
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\Microsoft.VisualStudioVersion.v12.Common.props,5,9,6
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\Microsoft.VisualStudioVersion.v14.Common.props,5,9,6
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\Microsoft.VisualStudioVersion.v15.Common.props,5,9,6
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\Microsoft.VisualStudioVersion.v16.Common.props,5,9,6
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Current\SolutionFile\ImportAfter\Microsoft.NuGet.ImportAfter.targets,2,10,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double2x3.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double2x4.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double3x2.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double3x4.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double4x2.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_double4x3.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float2x3.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float2x4.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float3x2.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float3x4.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float4x2.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\matrix_float4x3.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_bool2.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_bool3.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_bool4.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_double2.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_double3.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_double4.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_float2.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_float3.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_float4.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_int2.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_int3.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_int4.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_uint2.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_uint3.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\glm\ext\vector_uint4.hpp,4,8,6
C/C++ Header,.\Engine\Dependencies\Vendor\imgui\imgui_widget_flamegraph.h,5,26,6
XML,.\EngineScript\EngineScript.csproj.user,0,0,6
XML,.\Party_Pantry\Party_Pantry.vcxproj.user,0,0,6
C/C++ Header,.\Engine\Dependencies\Mono\include\mono-2.0\mono\utils\mono-forward.h,2,6,5
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\VisualStudio\v15.0\Microsoft.Portable.CurrentVersion.props,1,4,5
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\v4.0\Microsoft.Portable.CSharp.targets,6,9,5
XML,.\Engine\Dependencies\Mono\lib\mono\xbuild\Microsoft\Portable\v4.5\Microsoft.Portable.CSharp.targets,6,9,5
XML,.\Engine\Dependencies\Mono\lib\monodoc\sources\Mono.source,0,0,5
